id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,origin_id,network_id,contents,awaiting_async_process,pending_async_processes,failed_async_processes,participant_id,complete,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,num_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,definition,stimulus_id
324,2023-04-10 21:23:29.168232,,,,,,f,,,{},ColorBlindnessTrial,76,1,,f,{},{},13,t,t,f,,0,,"""3""",f,745,,,3.689,45,50,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-5.jpg"", ""label"": ""5"", ""correct_answer"": ""3""}",74
326,2023-04-10 21:23:36.097313,,,,,,f,,,{},ColorBlindnessTrial,67,1,,f,{},{},13,t,t,f,,0,,"""8""",f,749,,,2.703,50,55,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-2.jpg"", ""label"": ""2"", ""correct_answer"": ""8""}",66
201,2023-04-10 21:16:14.325003,,,,,,f,,,{},graph_chain_trial,214,16,,f,{},{},4,t,t,f,,0,,"[4, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,466,,,12.993,512,532,20,"[{""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 2}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 32}, {""content"": [0, 0, 0, 0, 0, -1, -1, -1, -1], ""is_center"": false, ""vertex_id"": 17}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 45}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 15}]",
205,2023-04-10 21:16:32.25718,,,,,,f,,,{},graph_chain_trial,218,45,,f,{},{},4,t,t,f,,0,,"[0, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,475,,,15.254,532,552,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 15}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 34}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 36}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 9}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 2}]",
241,2023-04-10 21:18:36.888129,,,,,,f,,,{},graph_chain_trial,245,20,,f,{},{},5,t,t,f,,0,,"[0, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,566,,,16.315,412,432,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 12}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 36}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 38}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 40}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 18}]",
249,2023-04-10 21:19:03.62773,,,,,,f,,,{},graph_chain_trial,250,18,,f,{},{},5,t,t,f,,0,,"[0, [1, 1, 0, 0, 0, 0, 0, 0, 0]]",t,579,,,7.211,432,452,20,"[{""content"": [1, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 44}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 46}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 16}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 33}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 47}]",
426,2023-04-10 21:30:01.327776,,,,,,f,,,{},graph_chain_trial,401,43,,f,{},{},13,t,t,f,,0,,"[2, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,992,,,11.559,332,352,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 31}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 19}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 37}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 27}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 4}]",
781,2023-04-10 22:02:38.303043,,,,,,f,,,{},graph_chain_trial,689,13,,f,{},{},21,t,t,f,,0,,"[4, [2, 2, 2, 2, 2, 2, 2, 2, 2]]",t,1850,,,8.69,272,292,20,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 6}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 20}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 30}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 24}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 42}]",
425,2023-04-10 21:30:00.864937,,,,,,f,,,{},graph_chain_trial,400,44,,f,{},{},14,t,t,f,,0,,"[2, [1, 2, 2, 2, 0, 2, 2, 2, 1]]",t,996,,,17.76,432,452,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 7}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 16}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 47}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 22}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 1}]",
320,2023-04-10 21:23:19.257191,,,,,,f,,,{},ColorBlindnessTrial,79,1,,f,{},{},13,t,t,f,,0,,"""15""",f,741,,,6.754,40,45,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-6.jpg"", ""label"": ""6"", ""correct_answer"": ""15""}",78
202,2023-04-10 21:16:19.54371,,,,,,f,,,{},graph_chain_trial,215,2,,f,{},{},6,t,t,f,,0,,"[4, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,467,,,12.709,572,592,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 46}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 25}, {""content"": [1, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 44}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 48}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 40}]",
244,2023-04-10 21:18:46.548035,,,,,,f,,,{},graph_chain_trial,247,46,,f,{},{},12,t,t,f,,0,,"[2, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,567,,,12.509,112,132,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 22}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 29}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 7}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 48}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 38}]",
254,2023-04-10 21:19:11.943279,,,,,,f,,,{},graph_chain_trial,253,28,,f,{},{},7,t,t,f,,0,,"[1, [2, 2, 2, 2, 0, 1, 1, 1, 1]]",t,593,,,13.762,472,492,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 29}, {""content"": [2, 2, 2, 2, 0, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 11}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 10}, {""content"": [0, 0, 0, 0, 0, -1, -1, -1, -1], ""is_center"": false, ""vertex_id"": 17}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 22}]",
209,2023-04-10 21:16:52.980916,,,,,,f,,,{},graph_chain_trial,222,42,,f,{},{},4,t,t,f,,0,,"[0, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,481,,,7.875,552,572,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 37}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 31}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 25}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 43}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 3}]",
419,2023-04-10 21:29:41.146561,,,,,,f,,,{},graph_chain_trial,394,17,,f,{},{},15,t,t,f,,0,,"[0, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,973,,,4.639,472,492,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 32}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 9}, {""content"": [2, 2, 2, 2, 1, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 2}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 20}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 35}]",
1184,2023-04-10 22:57:11.469529,,,,,,f,,,{},graph_chain_trial,1011,16,,f,{},{},39,t,t,f,,0,,"[1, [2, 2, 2, 2, 2, 2, 2, 2, 2]]",t,2809,,,10.629,112,132,20,"[{""content"": [0, 1, 2, 0, 1, 2, 0, 1, 2], ""is_center"": true, ""vertex_id"": 2}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [0, 0, 0, 1, 1, 1, 2, 2, 2], ""is_center"": false, ""vertex_id"": 17}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 32}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 45}]",
318,2023-04-10 21:23:04.019923,,,,,,f,,,{},graph_chain_trial,307,19,,f,{},{},12,t,t,f,,0,,"[0, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,735,,,11.301,432,452,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 47}, {""content"": [1, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 44}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 5}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 27}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 7}]",
204,2023-04-10 21:16:31.49524,,,,,,f,,,{},graph_chain_trial,217,5,,f,{},{},5,t,t,f,,0,,"[2, [1, 1, 1, 1, 2, 0, 0, 0, 0]]",t,477,,,16.467,332,352,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 42}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 6}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 39}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 10}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 3}]",
211,2023-04-10 21:16:53.712404,,,,,,f,,,{},graph_chain_trial,224,4,,f,{},{},5,t,t,f,,0,,"[0, [1, 1, 1, 1, 2, 0, 0, 0, 0]]",t,504,,,41.365,352,372,20,"[{""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 39}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 19}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 9}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 42}]",
208,2023-04-10 21:16:45.449981,,,,,,f,,,{},graph_chain_trial,221,17,,f,{},{},6,t,t,f,,0,,"[3, [0, 0, 0, 0, 1, 2, 2, 2, 2]]",t,480,,,12.553,612,632,20,"[{""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 32}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 9}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 20}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 2}]",
212,2023-04-10 21:17:04.091139,,,,,,f,,,{},graph_chain_trial,225,13,,f,{},{},6,t,t,f,,0,,"[1, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,489,,,13.461,632,652,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 6}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 30}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 20}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 24}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 42}]",
523,2023-04-10 21:40:48.157733,,,,,,f,,,{},graph_chain_trial,480,31,,f,{},{},18,t,t,f,,0,,"[1, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1230,,,5.275,232,252,20,"[{""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 30}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 8}, {""content"": [1, 0, 1, 0, 1, 0, 1, 0, 1], ""is_center"": false, ""vertex_id"": 45}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 6}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 18}]",
274,2023-04-10 21:20:29.933829,,,,,,f,,,{},graph_chain_trial,269,39,,f,{},{},12,t,t,f,,0,,"[1, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,644,,,9.737,232,252,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 28}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 45}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 17}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 40}]",
275,2023-04-10 21:20:31.208053,,,,,,f,,,{},graph_chain_trial,270,37,,f,{},{},7,t,t,f,,0,,"[0, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,645,,,9.896,552,572,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 45}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 30}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 11}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 28}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 2}]",
773,2023-04-10 22:01:37.022749,,,,,,f,,,{},graph_chain_trial,681,19,,f,{},{},27,t,t,f,,0,,"[2, [1, 0, 0, 0, 0, 1, 1, 1, 1]]",t,1831,,,13.136,392,412,20,"[{""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 47}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 5}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 27}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 7}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 44}]",
278,2023-04-10 21:20:43.226167,,,,,,f,,,{},graph_chain_trial,273,49,,f,{},{},12,t,t,f,,0,,"[1, [2, 2, 2, 2, 1, 0, 0, 0, 0]]",t,661,,,8.21,252,272,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 17}, {""content"": [2, 2, 2, 2, 0, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 29}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 28}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 2}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 19}]",
437,2023-04-10 21:30:29.499828,,,,,,f,,,{},graph_chain_trial,407,14,,f,{},{},15,t,t,f,,0,,"[2, [2, 2, 2, 2, 1, 2, 2, 2, 2]]",t,1008,,,8.689,572,592,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 20}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 35}, {""content"": [2, 2, 2, 2, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 41}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 6}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 32}]",
319,2023-04-10 21:23:14.85751,,,,,,f,,,{},graph_chain_trial,308,26,,f,{},{},10,t,t,f,,0,,"[2, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,736,,,4.798,352,372,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 8}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 1}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 34}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 30}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 23}]",
455,2023-04-10 21:32:01.996293,,,,,,f,,,{},graph_chain_trial,424,46,,f,{},{},14,t,t,f,,0,,"[1, [2, 0, 1, 2, 0, 1, 2, 0, 1]]",t,1069,,,34.265,512,532,20,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 22}, {""content"": [1, 2, 2, 2, 0, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 7}, {""content"": [2, 2, 2, 2, 0, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 29}, {""content"": [0, 2, 1, 2, 1, 2, 1, 2, 0], ""is_center"": false, ""vertex_id"": 38}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 48}]",
429,2023-04-10 21:30:15.73134,,,,,,f,,,{},ColorBlindnessTrial,70,1,,f,{},{},16,t,t,f,,0,,"""29""",f,993,,,4.487,45,50,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-3.jpg"", ""label"": ""3"", ""correct_answer"": ""29""}",68
273,2023-04-10 21:20:26.759718,,,,,,f,,,{},graph_chain_trial,268,45,,f,{},{},5,t,t,f,,0,,"[0, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,649,,,21.921,532,552,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 15}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 36}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 34}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 9}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 2}]",
422,2023-04-10 21:29:49.284328,,,,,,f,,,{},graph_chain_trial,397,27,,f,{},{},15,t,t,f,,0,,"[3, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,979,,,6.03,492,512,20,"[{""content"": [2, 0, 2, 2, 1, 2, 0, 0, 2], ""is_center"": true, ""vertex_id"": 10}, {""content"": [-1, -1, -1, -1, -1, -1, -1, -1, -1], ""is_center"": false, ""vertex_id"": 0}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 29}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 42}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 1}]",
322,2023-04-10 21:23:22.833542,,,,,,f,,,{},graph_chain_trial,310,23,,f,{},{},10,t,t,f,,0,,"[2, [1, 1, 1, 1, 2, 0, 0, 0, 0]]",t,747,,,13.039,372,392,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 3}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 42}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 23}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 37}, {""content"": [1, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 33}]",
635,2023-04-10 21:49:30.833561,,,,,,f,,,{},graph_chain_trial,566,27,,f,{},{},19,t,t,f,,0,,"[3, [2, 2, 2, 2, 2, 2, 2, 2, 2]]",t,1500,,,11.95,592,612,20,"[{""content"": [2, 2, 2, 2, 1, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 10}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 1}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 29}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 42}, {""content"": [0, 2, 0, 2, 0, 2, 0, 2, 0], ""is_center"": false, ""vertex_id"": 0}]",
332,2023-04-10 21:23:54.8156,,,,,,f,,,{},ColorBlindnessTrial,70,1,,f,{},{},13,t,t,f,,0,,"""29""",f,761,,,3.451,65,70,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-3.jpg"", ""label"": ""3"", ""correct_answer"": ""29""}",68
952,2023-04-10 22:30:43.511231,,,,,,f,,,{},graph_chain_trial,816,13,,f,{},{},33,t,t,f,,0,,"[0, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,2262,,,14.642,132,152,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 6}, {""content"": [-1, -1, 0, 0, 0, 0, 0, -1, -1], ""is_center"": false, ""vertex_id"": 42}, {""content"": [0, 0, 0, 0, 1, 0, 0, 0, 1], ""is_center"": false, ""vertex_id"": 30}, {""content"": [0, 0, 0, 0, 2, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 20}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 24}]",
336,2023-04-10 21:24:07.3599,,,,,,f,,,{},graph_chain_trial,319,2,,f,{},{},10,t,t,f,,0,,"[2, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,768,,,5.061,452,472,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 46}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 25}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 48}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 44}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 40}]",
347,2023-04-10 21:24:45.264001,,,,,,f,,,{},ColorBlindnessTrial,70,1,,f,{},{},15,t,t,f,,0,,"""29""",f,794,,,4.015,65,70,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-3.jpg"", ""label"": ""3"", ""correct_answer"": ""29""}",68
344,2023-04-10 21:24:36.796143,,,,,,f,,,{},ColorBlindnessTrial,76,1,,f,{},{},15,t,t,f,,0,,"""3""",f,786,,,3.645,55,60,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-5.jpg"", ""label"": ""5"", ""correct_answer"": ""3""}",74
342,2023-04-10 21:24:32.955639,,,,,,f,,,{},ColorBlindnessTrial,73,1,,f,{},{},15,t,t,f,,0,,"""5""",f,784,,,3.06,50,55,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-4.jpg"", ""label"": ""4"", ""correct_answer"": ""5""}",72
