id,creation_time,vars,token,kind,message,traceback,participant_id,worker_id,network_id,node_id,trial_id,response_id,asset_key,process_id,type,class
57,2022-11-30 21:42:22,{},2e7d368f,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",146,b8c44d09-acfc-4197-b94c-79dffb9b5aab,4,11,66,,,,ErrorRecord,ErrorRecord
58,2022-11-30 21:42:27,{},21e79abd,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",147,4fecb7fd-0b77-4dcd-a4a3-ba5f5e32dabd,6,10,67,,,,ErrorRecord,ErrorRecord
59,2022-11-30 21:42:32,{},831d4e63,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",148,8d63de96-4a03-4bc7-9b15-eae35943d194,3,17,68,,,,ErrorRecord,ErrorRecord
60,2022-11-30 21:42:37,{},369568a2,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",149,12dadc1d-a953-4aac-87e5-3c6812f5542d,9,14,69,,,,ErrorRecord,ErrorRecord
61,2022-11-30 21:42:42,{},c449ae83,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",150,0ec3dba7-a052-4dbf-a931-c50422df6142,2,15,70,,,,ErrorRecord,ErrorRecord
62,2022-11-30 21:42:47,{},a9805ee1,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",151,3fff1e1d-4371-4093-800f-3aa818cfde79,5,18,71,,,,ErrorRecord,ErrorRecord
63,2022-11-30 21:42:52,{},d0bf44e6,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",152,24df343a-b91c-4ae0-9a75-d870f8c1c8ce,8,12,72,,,,ErrorRecord,ErrorRecord
64,2022-11-30 21:44:12,{},0b660b4c,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",168,7758979e-64d0-497c-8266-56260231cce6,4,11,73,,,,ErrorRecord,ErrorRecord
65,2022-11-30 21:44:17,{},e7a85e11,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",169,53d4bf6e-c979-4b2e-baf5-297f573eac49,8,12,74,,,,ErrorRecord,ErrorRecord
66,2022-11-30 21:44:22,{},68281360,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",170,4d38316a-2b7f-486d-a761-a26780513d8d,5,18,75,,,,ErrorRecord,ErrorRecord
67,2022-11-30 21:44:27,{},6d36f7d0,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",171,5411700c-5318-40a7-a51b-e244ebf496a0,3,17,76,,,,ErrorRecord,ErrorRecord
68,2022-11-30 21:44:32,{},2443c28b,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",172,ade7f4d0-987b-45a4-aecd-46f470d23f72,1,16,77,,,,ErrorRecord,ErrorRecord
69,2022-11-30 21:44:37,{},b3810676,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",173,0df15634-18bd-41ac-a055-6d0b735ff60a,2,15,78,,,,ErrorRecord,ErrorRecord
70,2022-11-30 21:44:42,{},38a0705f,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",174,37fe5c1d-7dde-42c2-ac8a-acf4ae52d118,9,14,79,,,,ErrorRecord,ErrorRecord
71,2022-11-30 21:44:47,{},4c729db5,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",175,d889b522-2a24-4d35-91b7-444794b8ebf8,7,13,80,,,,ErrorRecord,ErrorRecord
72,2022-11-30 21:44:52,{},fd1c7735,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",176,13063beb-570b-427d-8a83-c3ad95a3d1f3,6,10,81,,,,ErrorRecord,ErrorRecord
