id,creation_time,failed,failed_reason,time_of_death,vars,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_,class
349,2022-11-30 21:36:12,False,,,{},Response,72,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
350,2022-11-30 21:36:12,False,,,{},Response,72,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
351,2022-11-30 21:36:17,False,,,{},Response,73,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
352,2022-11-30 21:36:17,False,,,{},Response,73,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
353,2022-11-30 21:36:17,False,,,{},Response,73,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
354,2022-11-30 21:36:17,False,,,{},Response,73,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
355,2022-11-30 21:36:22,False,,,{},Response,74,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
356,2022-11-30 21:36:22,False,,,{},Response,74,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
357,2022-11-30 21:36:22,False,,,{},Response,74,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
358,2022-11-30 21:36:22,False,,,{},Response,74,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
359,2022-11-30 21:36:27,False,,,{},Response,75,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
360,2022-11-30 21:36:27,False,,,{},Response,75,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
361,2022-11-30 21:36:27,False,,,{},Response,75,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
362,2022-11-30 21:36:27,False,,,{},Response,75,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
363,2022-11-30 21:36:32,False,,,{},Response,76,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
364,2022-11-30 21:36:32,False,,,{},Response,76,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
365,2022-11-30 21:36:32,False,,,{},Response,76,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
366,2022-11-30 21:36:32,False,,,{},Response,76,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
367,2022-11-30 21:36:37,False,,,{},Response,77,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
368,2022-11-30 21:36:37,False,,,{},Response,77,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
369,2022-11-30 21:36:37,False,,,{},Response,77,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
370,2022-11-30 21:36:37,False,,,{},Response,77,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
371,2022-11-30 21:36:42,False,,,{},Response,78,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
372,2022-11-30 21:36:42,False,,,{},Response,78,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
373,2022-11-30 21:36:42,False,,,{},Response,78,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
374,2022-11-30 21:36:42,False,,,{},Response,78,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
375,2022-11-30 21:36:47,False,,,{},Response,79,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
376,2022-11-30 21:36:47,False,,,{},Response,79,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
377,2022-11-30 21:36:47,False,,,{},Response,79,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
378,2022-11-30 21:36:47,False,,,{},Response,79,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
379,2022-11-30 21:36:52,False,,,{},Response,80,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
380,2022-11-30 21:36:52,False,,,{},Response,80,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
381,2022-11-30 21:36:52,False,,,{},Response,80,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
382,2022-11-30 21:36:52,False,,,{},Response,80,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
383,2022-11-30 21:36:57,False,,,{},Response,81,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
384,2022-11-30 21:36:57,False,,,{},Response,81,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
385,2022-11-30 21:36:57,False,,,{},Response,81,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
386,2022-11-30 21:36:57,False,,,{},Response,81,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
387,2022-11-30 21:36:57,False,,,{},Response,81,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
388,2022-11-30 21:37:02,False,,,{},Response,82,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
389,2022-11-30 21:37:02,False,,,{},Response,82,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
390,2022-11-30 21:37:02,False,,,{},Response,82,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
391,2022-11-30 21:37:02,False,,,{},Response,82,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
392,2022-11-30 21:37:02,False,,,{},Response,82,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
393,2022-11-30 21:37:07,False,,,{},Response,83,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
394,2022-11-30 21:37:07,False,,,{},Response,83,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
395,2022-11-30 21:37:07,False,,,{},Response,83,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
396,2022-11-30 21:37:07,False,,,{},Response,83,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
397,2022-11-30 21:37:07,False,,,{},Response,83,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
398,2022-11-30 21:37:12,False,,,{},Response,84,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
399,2022-11-30 21:37:12,False,,,{},Response,84,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
400,2022-11-30 21:37:12,False,,,{},Response,84,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
401,2022-11-30 21:37:12,False,,,{},Response,84,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
402,2022-11-30 21:37:12,False,,,{},Response,84,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
403,2022-11-30 21:37:17,False,,,{},Response,85,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
404,2022-11-30 21:37:17,False,,,{},Response,85,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
405,2022-11-30 21:37:17,False,,,{},Response,85,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
406,2022-11-30 21:37:17,False,,,{},Response,85,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
407,2022-11-30 21:37:17,False,,,{},Response,85,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
408,2022-11-30 21:37:22,False,,,{},Response,86,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
409,2022-11-30 21:37:22,False,,,{},Response,86,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
410,2022-11-30 21:37:22,False,,,{},Response,86,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
411,2022-11-30 21:37:22,False,,,{},Response,86,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
412,2022-11-30 21:37:22,False,,,{},Response,86,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
413,2022-11-30 21:37:27,False,,,{},Response,87,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
414,2022-11-30 21:37:27,False,,,{},Response,87,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
415,2022-11-30 21:37:27,False,,,{},Response,87,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
416,2022-11-30 21:37:27,False,,,{},Response,87,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
417,2022-11-30 21:37:27,False,,,{},Response,87,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
418,2022-11-30 21:37:32,False,,,{},Response,88,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
419,2022-11-30 21:37:32,False,,,{},Response,88,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
420,2022-11-30 21:37:32,False,,,{},Response,88,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
421,2022-11-30 21:37:32,False,,,{},Response,88,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
422,2022-11-30 21:37:32,False,,,{},Response,88,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
423,2022-11-30 21:37:37,False,,,{},Response,89,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
424,2022-11-30 21:37:37,False,,,{},Response,89,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
425,2022-11-30 21:37:37,False,,,{},Response,89,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
426,2022-11-30 21:37:37,False,,,{},Response,89,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
427,2022-11-30 21:37:37,False,,,{},Response,89,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
428,2022-11-30 21:37:42,False,,,{},Response,90,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
429,2022-11-30 21:37:42,False,,,{},Response,90,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
430,2022-11-30 21:37:42,False,,,{},Response,90,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
431,2022-11-30 21:37:42,False,,,{},Response,90,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
432,2022-11-30 21:37:42,False,,,{},Response,90,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
433,2022-11-30 21:37:47,False,,,{},Response,91,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
434,2022-11-30 21:37:47,False,,,{},Response,91,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
435,2022-11-30 21:37:47,False,,,{},Response,91,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
436,2022-11-30 21:37:47,False,,,{},Response,91,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
437,2022-11-30 21:37:47,False,,,{},Response,91,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
438,2022-11-30 21:37:52,False,,,{},Response,92,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
439,2022-11-30 21:37:52,False,,,{},Response,92,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
440,2022-11-30 21:37:52,False,,,{},Response,92,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
441,2022-11-30 21:37:52,False,,,{},Response,92,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
442,2022-11-30 21:37:52,False,,,{},Response,92,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
443,2022-11-30 21:37:57,False,,,{},Response,93,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
444,2022-11-30 21:37:57,False,,,{},Response,93,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
445,2022-11-30 21:37:57,False,,,{},Response,93,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
446,2022-11-30 21:37:57,False,,,{},Response,93,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
447,2022-11-30 21:37:57,False,,,{},Response,93,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
448,2022-11-30 21:38:02,False,,,{},Response,94,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
449,2022-11-30 21:38:02,False,,,{},Response,94,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
450,2022-11-30 21:38:02,False,,,{},Response,94,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
451,2022-11-30 21:38:02,False,,,{},Response,94,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
452,2022-11-30 21:38:02,False,,,{},Response,94,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
453,2022-11-30 21:38:07,False,,,{},Response,95,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
454,2022-11-30 21:38:07,False,,,{},Response,95,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
455,2022-11-30 21:38:07,False,,,{},Response,95,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
456,2022-11-30 21:38:07,False,,,{},Response,95,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
457,2022-11-30 21:38:07,False,,,{},Response,95,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
458,2022-11-30 21:38:12,False,,,{},Response,96,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
459,2022-11-30 21:38:12,False,,,{},Response,96,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
460,2022-11-30 21:38:12,False,,,{},Response,96,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
461,2022-11-30 21:38:12,False,,,{},Response,96,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
462,2022-11-30 21:38:17,False,,,{},Response,97,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
463,2022-11-30 21:38:17,False,,,{},Response,97,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
464,2022-11-30 21:38:17,False,,,{},Response,97,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
465,2022-11-30 21:38:17,False,,,{},Response,97,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
466,2022-11-30 21:38:22,False,,,{},Response,98,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
467,2022-11-30 21:38:22,False,,,{},Response,98,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
